DUXBURY,05676,"414 CAMELS HUMP RD, DUXBURY, VT, 05676"
SALISBURY,05733,"203 LEISURE LN, SALISBURY, VT, 05733"
HARTFORD,05001,"86 BARRISTER DR, HARTFORD, VT, 05001"
CANAAN,05903,"100 COOK ST, CANAAN, VT, 05903"
ATHENS,05143,"154 BROOKLINE RD, ATHENS, VT, 05143"
MANCHESTER,05255,"98 MCCOOEY DR, MANCHESTER, VT, 05255"
ROXBURY,05669,"750 BEAVER MEADOW RD, ROXBURY, VT, 05669"
SHREWSBURY,05738,"45 RAILROAD DR, SHREWSBURY, VT, 05738"
BRATTLEBORO,05301,"71 SPRUCE ST, BRATTLEBORO, VT, 05301"
MILTON,05468,"42 CENTRE DR, MILTON, VT, 05468"
LONDONDERRY,05155,"76 ROSE LN, LONDONDERRY, VT, 05155"
BRATTLEBORO,05301,"93 STAFFORD FARM HL, BRATTLEBORO, VT, 05301"
NORTH HERO,05474,"3417 LAKEVIEW DR, NORTH HERO, VT, 05474"
BRATTLEBORO,05301,"0 CHESTNUT ST, BRATTLEBORO, VT, 05301"
NORTH HERO,05474,"3133 US ROUTE 2, NORTH HERO, VT, 05474"
UNDERHILL,05489,"10 OTTER CRK, UNDERHILL, VT, 05489"
SHREWSBURY,05738,"4722 COLD RIVER RD, SHREWSBURY, VT, 05738"
READING,05062,"140 BUCK RD, READING, VT, 05062"
BURLINGTON,05401,"76 EAST AVE, BURLINGTON, VT, 05401"
BRAINTREE,05060,"33 OLD BASS RD, BRAINTREE, VT, 05060"
MIDDLEBURY,05753,"43 N  PLEASANT ST, MIDDLEBURY, VT, 05753"
MONKTON,05473,"1359 HOLLOW RD, MONKTON, VT, 05473"
BRISTOL,05443,"100 LOVERS LN, BRISTOL, VT, 05443"
MONTGOMERY,05471,"2389 MOUNTAIN RD, MONTGOMERY, VT, 05471"
HARTFORD,05001,"103 WALSH AVE, HARTFORD, VT, 05001"
NEWFANE,05351,"677 DOVER RD, NEWFANE, VT, 05351"
BARRE CITY,05641,"10 RICHARDSON RD, BARRE CITY, VT, 05641"
BURLINGTON,05401,"51 LINDEN TER, BURLINGTON, VT, 05401"
FAIRFAX,05454,"71 SNOWCREST RD, FAIRFAX, VT, 05454"
MENDON,05701,"5709 US ROUTE 4, MENDON, VT, 05701"
BRATTLEBORO,05301,"0 HILLWINDS RD, BRATTLEBORO, VT, 05301"
BURLINGTON,05401,"87 ROSE ST, BURLINGTON, VT, 05401"
WARDSBORO,05360,"282 ALZAC LN, WARDSBORO, VT, 05360"
MIDDLEBURY,05753,"44 PORTER FIELD RD, MIDDLEBURY, VT, 05753"
HARTLAND,05048,"161 BROWNSVILLE RD, HARTLAND, VT, 05048"
BRIDPORT,05734,"9 CROWN POINT RD, BRIDPORT, VT, 05734"
HARTFORD,05001,"286 PASSUMPSIC AVE, HARTFORD, VT, 05001"
HARTLAND,05048,"15 EMELINE LN, HARTLAND, VT, 05048"
SHELBURNE,05482,"39 IRISH HILL RD, SHELBURNE, VT, 05482"
BRANDON,05733,"795 FRANKLIN ST, BRANDON, VT, 05733"
CALAIS,05650,"40 BLACHLY RD, CALAIS, VT, 05650"
FAIRLEE,05045,"1210 LAKE MOREY RD, FAIRLEE, VT, 05045"
BERLIN,05641,"186 INDUSTRIAL LN, BERLIN, VT, 05641"
WHEELOCK,05851,"454 ALDRICH LN, WHEELOCK, VT, 05851"
MILTON,05468,"26 TRAYAH DR, MILTON, VT, 05468"
WEATHERSFIELD,05151,"556 PLAINS RD, WEATHERSFIELD, VT, 05151"
CRAFTSBURY,05826,"199 PAGEANT HL, CRAFTSBURY, VT, 05826"
SPRINGFIELD,05156,"8 CARDINAL DR, SPRINGFIELD, VT, 05156"
ESSEX TOWN,05452,"3 NAYLOR RD, ESSEX TOWN, VT, 05452"
SHELBURNE,05482,"3871 SHELBURNE RD, SHELBURNE, VT, 05482"
GEORGIA,05468,"264 NOTTINGHAM DR, GEORGIA, VT, 05468"
RUTLAND CITY,05701,"42 JEFFERSON ST, RUTLAND CITY, VT, 05701"
MILTON,05468,"122 COLD SPRING RD, MILTON, VT, 05468"
WEATHERSFIELD,05089,"229 VICTORY DR, WEATHERSFIELD, VT, 05089"
DOVER,05356,"4 WINDY HILL RD, DOVER, VT, 05356"
SHAFTSBURY,05262,"0 QUARRY RD, SHAFTSBURY, VT, 05262"
SOUTH BURLINGTON,05403,"57 HINESBURG RD, SOUTH BURLINGTON, VT, 05403"
WILLIAMSTOWN,05654,"1616 MCGLYNN RD, WILLIAMSTOWN, VT, 05654"
CHITTENDEN,05763,"114 MIDDLE RD, CHITTENDEN, VT, 05763"
POWNAL,05261,"2205 N   POWNAL RD, POWNAL, VT, 05261"
MARLBORO,05301,"200 TOWN HILL RD, MARLBORO, VT, 05301"
SOUTH BURLINGTON,05403,"56 BARRETT ST, SOUTH BURLINGTON, VT, 05403"
COLCHESTER,05446,"45 MAINIERI LN, COLCHESTER, VT, 05446"
LUDLOW,05149,"0 COMMONWEALTH AVE, LUDLOW, VT, 05149"
BRISTOL,05443,"1022 CARLSTROM RD, BRISTOL, VT, 05443"
ROCKINGHAM,05101,"932 PLEASANT VALLEY RD, ROCKINGHAM, VT, 05101"
STOWE,05672,"717 MAPLE ST, STOWE, VT, 05672"
HARDWICK,05843,"1137 CRAFTSBURY RD, HARDWICK, VT, 05843"
SWANTON,05488,"0 CHAMPLAIN ST, SWANTON, VT, 05488"
HARTFORD,05001,"55 C ST, HARTFORD, VT, 05001"
GLOVER,05839,"958 STILL HL, GLOVER, VT, 05839"
ESSEX TOWN,05452,"8 BIXBY HILL RD, ESSEX TOWN, VT, 05452"
CONCORD,05906,"1885 OREGON RD, CONCORD, VT, 05906"
WESTFORD,05494,"84 CAMBRIDGE RD, WESTFORD, VT, 05494"
CAMBRIDGE,05464,"42 CATAMOUNT LN, CAMBRIDGE, VT, 05464"
MANCHESTER,05255,"597 CANTERBURY RD, MANCHESTER, VT, 05255"
SWANTON,05488,"30 FOUNDRY ST, SWANTON, VT, 05488"
ESSEX TOWN,05452,"21 MARGARET ST, ESSEX TOWN, VT, 05452"
LYNDON,05851,"3020 GILMAN RD, LYNDON, VT, 05851"
GUILFORD,05301,"0 COOLIDGE HWY, GUILFORD, VT, 05301"
WINHALL,05340,"176 HIGH MEADOW RD, WINHALL, VT, 05340"
TOWNSHEND,05353,"72 MANNING RD, TOWNSHEND, VT, 05353"
WINHALL,05340,"25 HOUSTON RD, WINHALL, VT, 05340"
STARKSBORO,05487,"4287 VT ROUTE 17, STARKSBORO, VT, 05487"
CHESTER,05143,"236 MOUNTAIN VW, CHESTER, VT, 05143"
WHEELOCK,05851,"969 LEROUX RD, WHEELOCK, VT, 05851"
BURLINGTON,05401,"6 PITKIN ST, BURLINGTON, VT, 05401"
BARRE TOWN,05641,"69 TAPLIN RD, BARRE TOWN, VT, 05641"
WILLIAMSTOWN,05679,"101 BRUSH HILL RD, WILLIAMSTOWN, VT, 05679"
SOUTH BURLINGTON,05403,"16 WRIGHT CT, SOUTH BURLINGTON, VT, 05403"
CONCORD,05858,"557 BONA RD, CONCORD, VT, 05858"
WELLS,05774,"86 PARKER LN, WELLS, VT, 05774"
NEWBURY,05051,"81 CAMP FARWELL DR, NEWBURY, VT, 05051"
WINOOSKI,05404,"155 WEAVER ST, WINOOSKI, VT, 05404"
PEACHAM,05862,"338 BAYLEY HAZEN RD, PEACHAM, VT, 05862"
COLCHESTER,05446,"667 MACRAE RD, COLCHESTER, VT, 05446"
ANDOVER,05143,"1872 SIMONSVILLE RD, ANDOVER, VT, 05143"
POULTNEY,05764,"1050 BIRDSEYE RD, POULTNEY, VT, 05764"
BETHEL,05060,"3563 PLEASANT ST, BETHEL, VT, 05060"
BURLINGTON,05408,"126 CAYUGA CT, BURLINGTON, VT, 05408"
WINHALL,05340,"67 HIGH MEADOW RD, WINHALL, VT, 05340"
RUTLAND CITY,05701,"174 ASH ST, RUTLAND CITY, VT, 05701"
NORWICH,05055,"1422 UNION VILLAGE RD, NORWICH, VT, 05055"
NORWICH,05055,"35 CAMPBELL FLATS RD, NORWICH, VT, 05055"
HARTFORD,05001,"1685 BLISS RD, HARTFORD, VT, 05001"
HARTFORD,05059,"138 AUSTIN WAY, HARTFORD, VT, 05059"
WEYBRIDGE,05753,"241 QUAKER VILLAGE RD, WEYBRIDGE, VT, 05753"
RUTLAND CITY,05701,"22 COTTAGE ST, RUTLAND CITY, VT, 05701"
BRATTLEBORO,05301,"94 FULLER DR, BRATTLEBORO, VT, 05301"
RUTLAND CITY,05701,"16 NORTH ST, RUTLAND CITY, VT, 05701"
WILLIAMSTOWN,05679,"36 THERRIAULT HL, WILLIAMSTOWN, VT, 05679"
SPRINGFIELD,05150,"4 CENTRAL ST, SPRINGFIELD, VT, 05150"
MILTON,05468,"4 LESLIE LN, MILTON, VT, 05468"
MILTON,05468,"20 FOX RUN LN, MILTON, VT, 05468"
WEATHERSFIELD,05151,"1571 GRAVELIN RD, WEATHERSFIELD, VT, 05151"
SWANTON,05488,"22 WHEELER ROUND, SWANTON, VT, 05488"
BRATTLEBORO,05301,"0 AKLEY RD, BRATTLEBORO, VT, 05301"
DANBY,05739,"205 JIMTOWNE RD, DANBY, VT, 05739"
LEICESTER,05733,"55 RUSTIC CT, LEICESTER, VT, 05733"
BRIGHTON,05846,"36 SPECTACLE POND RD, BRIGHTON, VT, 05846"
CAVENDISH,05153,"155 QUARRY RD, CAVENDISH, VT, 05153"
FERDINAND,05905,"3107 PAUL STREAM RD, FERDINAND, VT, 05905"
NEWBURY,05051,"817 COREY HILL RD, NEWBURY, VT, 05051"
DANVILLE,05828,"466 WEBSTER HILL RD, DANVILLE, VT, 05828"
COLCHESTER,05446,"147 CANYON RD, COLCHESTER, VT, 05446"
KILLINGTON,05751,"39 GEORGE ST, KILLINGTON, VT, 05751"
CAMBRIDGE,05444,"1601 VT ROUTE 104, CAMBRIDGE, VT, 05444"
WEST FAIRLEE,05083,"454 BEANVILLE RD, WEST FAIRLEE, VT, 05083"
SOUTH BURLINGTON,05403,"64 CENTRAL AVE, SOUTH BURLINGTON, VT, 05403"
WILMINGTON,05363,"17 LANGWAY DR, WILMINGTON, VT, 05363"
FAIRFIELD,05448,"6844 VT ROUTE 36, FAIRFIELD, VT, 05448"
TROY,05868,"3199 EAST HL, TROY, VT, 05868"
ALBURGH,05440,"6672 US ROUTE 2  S, ALBURGH, VT, 05440"
CHESTER,05143,"581 NUDIST CAMP RD, CHESTER, VT, 05143"
JAMAICA,05343,"0 KING RD, JAMAICA, VT, 05343"
HARTFORD,05001,"112 S   MAIN ST, HARTFORD, VT, 05001"
CHARLOTTE,05445,"2111 GREENBUSH RD, CHARLOTTE, VT, 05445"
LUDLOW,05149,"14 TUCKERVILLE PKWY, LUDLOW, VT, 05149"
SAINT ALBANS CITY,05478,"25 OAK ST, SAINT ALBANS CITY, VT, 05478"
MORRISTOWN,05661,"3678 MUD CITY LOOP, MORRISTOWN, VT, 05661"
SHELBURNE,05482,"287 MAECK FARM RD, SHELBURNE, VT, 05482"
NEWPORT CITY,05855,"120 ESTATES DR, NEWPORT CITY, VT, 05855"
BURLINGTON,05401,"42 DECATUR ST, BURLINGTON, VT, 05401"
KILLINGTON,05751,"722 US ROUTE 4, KILLINGTON, VT, 05751"
MORETOWN,05660,"70 SHOWACRE RD, MORETOWN, VT, 05660"
KILLINGTON,05751,"134 NOBS HILL RD, KILLINGTON, VT, 05751"
MILTON,05468,"23 SHORE RD, MILTON, VT, 05468"
BARRE CITY,05641,"97 GRANITE ST, BARRE CITY, VT, 05641"
LUDLOW,05149,"142 GULLI RD, LUDLOW, VT, 05149"
STOCKBRIDGE,05772,"776 DAVIS HILL RD, STOCKBRIDGE, VT, 05772"
WOODBURY,05681,"4038 COUNTY RD, WOODBURY, VT, 05681"
PERU,05152,"312 THREE POND RD, PERU, VT, 05152"
WAITSFIELD,05673,"30 COMMON RD, WAITSFIELD, VT, 05673"
SHAFTSBURY,05201,"200 KRAUSE RD, SHAFTSBURY, VT, 05201"
EAST MONTPELIER,05651,"890 VT ROUTE 214, EAST MONTPELIER, VT, 05651"
COLCHESTER,05446,"72 THIBAULT DR, COLCHESTER, VT, 05446"
THETFORD,05075,"124 NEW BOSTON RD, THETFORD, VT, 05075"
BETHEL,05032,"0 N  MAIN ST, BETHEL, VT, 05032"
CASTLETON,05735,"758 POINT OF PINES RD, CASTLETON, VT, 05735"
BRATTLEBORO,05301,"244 HILLWINDS RD, BRATTLEBORO, VT, 05301"
SWANTON,05488,"0 CHAMPLAIN ST, SWANTON, VT, 05488"
SOUTH BURLINGTON,05403,"110 ETHAN ALLEN DR, SOUTH BURLINGTON, VT, 05403"
GUILFORD,05301,"292 BENNETT RD, GUILFORD, VT, 05301"
NEWFANE,05345,"10 BROOK ST, NEWFANE, VT, 05345"
HINESBURG,05461,"538 RICHMOND RD, HINESBURG, VT, 05461"
COLCHESTER,05446,"96 POOR FARM RD, COLCHESTER, VT, 05446"
SHOREHAM,05770,"2183 N   CREAM HILL RD, SHOREHAM, VT, 05770"
SOUTH BURLINGTON,05403,"138 UPSWEPT LN, SOUTH BURLINGTON, VT, 05403"
WAITSFIELD,05673,"1125 BROOK RD, WAITSFIELD, VT, 05673"
LYNDON,05851,"45 POPLAR LN, LYNDON, VT, 05851"
WILLISTON,05495,"2289 N   WILLISTON RD, WILLISTON, VT, 05495"
LUDLOW,05149,"13 EDELWEISS RD, LUDLOW, VT, 05149"
LINCOLN,05443,"1765 S  LINCOLN RD, LINCOLN, VT, 05443"
NEWPORT CITY,05855,"95 ROBERGE ST, NEWPORT CITY, VT, 05855"
BARRE CITY,05641,"17 SNOW AVE, BARRE CITY, VT, 05641"
RANDOLPH,05061,"26 BETTIS RD, RANDOLPH, VT, 05061"
NORTHFIELD,05663,"232 THOMPSON HL, NORTHFIELD, VT, 05663"
BRADFORD,05033,"2143 LOWER PLN, BRADFORD, VT, 05033"
RUTLAND CITY,05701,"235 S  MAIN ST, RUTLAND CITY, VT, 05701"
WATERBURY,05676,"19 BUTLER ST, WATERBURY, VT, 05676"
SAINT JOHNSBURY,05819,"300 CLIFF ST, SAINT JOHNSBURY, VT, 05819"
COLCHESTER,05446,"55 WEBLEY ST, COLCHESTER, VT, 05446"
MANCHESTER,05255,"21 IRENE WAY, MANCHESTER, VT, 05255"
HARTLAND,05048,"265 BROWNSVILLE RD, HARTLAND, VT, 05048"
ARLINGTON,05250,"123 WINDY KNOLL RD, ARLINGTON, VT, 05250"
WEST WINDSOR,05037,"128 OLMSTED DR, WEST WINDSOR, VT, 05037"
UNDERHILL,05489,"51 DOWNS RD, UNDERHILL, VT, 05489"
POWNAL,05261,"845 NORTHWEST HILL RD, POWNAL, VT, 05261"
BRATTLEBORO,05301,"321 ORCHARD ST, BRATTLEBORO, VT, 05301"
STOWE,05672,"981 STOWE HOLLOW RD, STOWE, VT, 05672"
BRATTLEBORO,05301,"230 ELLIOT ST, BRATTLEBORO, VT, 05301"
HIGHGATE,05459,"790 LAMKIN ST, HIGHGATE, VT, 05459"
BARRE TOWN,05641,"527 E  BARRE RD, BARRE TOWN, VT, 05641"
CHARLOTTE,05445,"1775 DORSET ST, CHARLOTTE, VT, 05445"
SAINT ALBANS TOWN,05478,"2 PEARL AVENUE EXT, SAINT ALBANS TOWN, VT, 05478"
SAINT ALBANS CITY,05478,"107 HIGH ST, SAINT ALBANS CITY, VT, 05478"
SWANTON,05488,"212 CHAMPLAIN ST, SWANTON, VT, 05488"
HARTLAND,05048,"10 CURTIS RD, HARTLAND, VT, 05048"
SHREWSBURY,05738,"1958 KEIFFER RD, SHREWSBURY, VT, 05738"
CAMBRIDGE,05444,"977 LOWER PLEASANT VALLEY RD, CAMBRIDGE, VT, 05444"
CHARLOTTE,05445,"2940 SPEAR ST, CHARLOTTE, VT, 05445"
STOWE,05672,"255 CADY HILL RD, STOWE, VT, 05672"
TROY,05859,"3026 EAST HL, TROY, VT, 05859"
WESTFORD,05494,"61 SANCTUARY RD, WESTFORD, VT, 05494"
SHAFTSBURY,05262,"2629 VT ROUTE 7A, SHAFTSBURY, VT, 05262"
CHARLOTTE,05445,"4247 SPEAR ST, CHARLOTTE, VT, 05445"
BELLOWS FALLS,05101,"10 HAPGOOD ST, BELLOWS FALLS, VT, 05101"
SAXTONS RIVER,05101,"6 PLEASANT VALLEY RD, SAXTONS RIVER, VT, 05101"
FAYSTON,05660,"760 DUNBAR HILL RD, FAYSTON, VT, 05660"
VERGENNES,05491,"203 MAIN ST, VERGENNES, VT, 05491"
CABOT,05647,"211 WALBRIDGE RD, CABOT, VT, 05647"
CHESTER,05143,"1969 VT ROUTE 11   W, CHESTER, VT, 05143"
MONTPELIER,05602,"287 ELM ST, MONTPELIER, VT, 05602"
TOPSHAM,05086,"54 SPOONER RD, TOPSHAM, VT, 05086"
BARRE CITY,05641,"61 COUNTRY WAY, BARRE CITY, VT, 05641"
WARREN,05674,"65 LUCE PIERCE RD, WARREN, VT, 05674"
BELLOWS FALLS,05101,"26 LAUREL AVE, BELLOWS FALLS, VT, 05101"
ANDOVER,05143,"224 ARRAU RD, ANDOVER, VT, 05143"
MILTON,05468,"0 ROY CT, MILTON, VT, 05468"
TOPSHAM,05086,"27 CROSSROAD, TOPSHAM, VT, 05086"
SWANTON,05488,"17 SPRING ST, SWANTON, VT, 05488"
FERRISBURGH,05491,"32 TRAILS END, FERRISBURGH, VT, 05491"
BURLINGTON,05401,"69 MAIN ST, BURLINGTON, VT, 05401"
GROTON,05046,"2193 GOODFELLOW RD, GROTON, VT, 05046"
WASHINGTON,05675,"40 LINDSAY LN, WASHINGTON, VT, 05675"
SPRINGFIELD,05156,"390 CRAIGUE HILL RD, SPRINGFIELD, VT, 05156"
MILTON,05468,"42 RIVER ST, MILTON, VT, 05468"
BETHEL,05032,"1132 PLEASANT ST, BETHEL, VT, 05032"
WILLISTON,05495,"331 CEDAR LN, WILLISTON, VT, 05495"
SOUTH BURLINGTON,05403,"505 MARKET ST, SOUTH BURLINGTON, VT, 05403"
MIDDLEBURY,05753,"1196 QUARRY RD, MIDDLEBURY, VT, 05753"
TROY,05868,"627 BONNEAU RD, TROY, VT, 05868"
CORINTH,05039,"332 GOOSE GREEN RD, CORINTH, VT, 05039"
WILLISTON,05495,"548 N   WILLISTON RD, WILLISTON, VT, 05495"
ARLINGTON,05250,"0 SHEPHERD LN, ARLINGTON, VT, 05250"
SAINT ALBANS CITY,05478,"234 LAKE ST, SAINT ALBANS CITY, VT, 05478"
WILLISTON,05495,"94 ZEPHYR RD, WILLISTON, VT, 05495"
RUTLAND CITY,05701,"109 N   MAIN ST, RUTLAND CITY, VT, 05701"
WATERBURY,05676,"2421 BLUSH HILL RD, WATERBURY, VT, 05676"
MANCHESTER,05254,"132 FRANKLIN AVE, MANCHESTER, VT, 05254"
WALLINGFORD,05742,"365 ROARING BROOK LN, WALLINGFORD, VT, 05742"
WARDSBORO,05360,"891 SHELDON HILL RD, WARDSBORO, VT, 05360"
WATERBURY,05676,"13 RAILROAD ST, WATERBURY, VT, 05676"
BENNINGTON,05201,"239 ELM ST, BENNINGTON, VT, 05201"
BRATTLEBORO,05301,"1195 BONNYVALE RD, BRATTLEBORO, VT, 05301"
WATERBURY,05677,"49 APPLE HILL RD, WATERBURY, VT, 05677"
CABOT,05658,"33 BLODGETT RD, CABOT, VT, 05658"
MILTON,05468,"0 ROLLIN IRISH RD, MILTON, VT, 05468"
PROCTOR,05765,"15 ELM ST, PROCTOR, VT, 05765"
WEST RUTLAND,05777,"160 BARNES ST, WEST RUTLAND, VT, 05777"
BROOKFIELD,05036,"795 SCHOOL HOUSE RD, BROOKFIELD, VT, 05036"
BRANDON,05733,"780 DUVAL RD, BRANDON, VT, 05733"
HINESBURG,05461,"8582 VT ROUTE 116, HINESBURG, VT, 05461"
CAMBRIDGE,05464,"134 KINNEY DR, CAMBRIDGE, VT, 05464"
THETFORD,05043,"3183 US ROUTE 5, THETFORD, VT, 05043"
BURLINGTON,05401,"114 RIVERSIDE AVE, BURLINGTON, VT, 05401"
BETHEL,05032,"4898 CAMP BROOK RD, BETHEL, VT, 05032"
BURLINGTON,05401,"23 SPRUCE ST, BURLINGTON, VT, 05401"
WAITSFIELD,05673,"5358 MAIN ST, WAITSFIELD, VT, 05673"
SOUTH BURLINGTON,05403,"44 OVERLOOK DR, SOUTH BURLINGTON, VT, 05403"
SALISBURY,05769,"0 LAKE DUNMORE RD, SALISBURY, VT, 05769"
DERBY,05829,"36 CHARBO UNKNOWN 5, DERBY, VT, 05829"
CAVENDISH,05142,"477 VT ROUTE 131, CAVENDISH, VT, 05142"
MIDDLESEX,05602,"173 VT ROUTE 12, MIDDLESEX, VT, 05602"
NEWARK,05871,"2189 CENTER POND RD, NEWARK, VT, 05871"
STOWE,05672,"81 BIRCH RD, STOWE, VT, 05672"
BRISTOL,05443,"31 BROADVIEW EST, BRISTOL, VT, 05443"
CAMBRIDGE,05464,"91 HIGHLANDER DR, CAMBRIDGE, VT, 05464"
LYNDON,05851,"590 LILY POND RD, LYNDON, VT, 05851"
DANBY,05739,"2642 COLVIN HILL RD, DANBY, VT, 05739"
RUTLAND CITY,05701,"18 COUNTRY GROVE ESTS, RUTLAND CITY, VT, 05701"
COLCHESTER,05446,"109 HEINEBERG DR, COLCHESTER, VT, 05446"
COLCHESTER,05446,"238 LUPINE DR, COLCHESTER, VT, 05446"
WESTMINSTER,05346,"1132 WESTMINSTER WEST RD, WESTMINSTER, VT, 05346"
SHARON,05065,"1104 DOWNER RD, SHARON, VT, 05065"
WESTFORD,05494,"0 CAMBRIDGE RD, WESTFORD, VT, 05494"
STARKSBORO,05487,"371 BROOKSIDE DR, STARKSBORO, VT, 05487"
WATERBURY,05676,"2824 PERRY HILL RD, WATERBURY, VT, 05676"
WEST FAIRLEE,05083,"1040 VT ROUTE 113, WEST FAIRLEE, VT, 05083"
FAIR HAVEN,05743,"94 EAGLE LAKE DR, FAIR HAVEN, VT, 05743"
WINOOSKI,05404,"120 MAIN ST, WINOOSKI, VT, 05404"
SAINT ALBANS TOWN,05478,"823 WEST SHORE RD, SAINT ALBANS TOWN, VT, 05478"
BRISTOL,05443,"2 MAPLE RIDGE TRAILER PARK, BRISTOL, VT, 05443"
MONTPELIER,05602,"118 BARRE ST, MONTPELIER, VT, 05602"
NEWFANE,05345,"617 VT ROUTE 30, NEWFANE, VT, 05345"
MIDDLETOWN SPRINGS,05757,"53 SOUTH ST, MIDDLETOWN SPRINGS, VT, 05757"
POWNAL,05261,"5939 US ROUTE 7, POWNAL, VT, 05261"
ESSEX JUNCTION VILLAGE,05452,"170 WEST ST, ESSEX JUNCTION VILLAGE, VT, 05452"
WHITINGHAM,05361,"244 ABBIE MORSE RD, WHITINGHAM, VT, 05361"
BERLIN,05641,"110 CEDAR DR, BERLIN, VT, 05641"
HARTFORD,05001,"33 ADDISON LN, HARTFORD, VT, 05001"
WOLCOTT,05680,"1613 ELMORE POND RD, WOLCOTT, VT, 05680"
WELLS,05774,"61 SAMUEL RD, WELLS, VT, 05774"
MOUNT HOLLY,05730,"45 FROST HILL RD, MOUNT HOLLY, VT, 05730"
CHESTER,05143,"157 MURDOCK RD, CHESTER, VT, 05143"
SAINT ALBANS CITY,05478,"306 LAKE ST, SAINT ALBANS CITY, VT, 05478"
RICHFORD,05476,"566 PROVINCE ST, RICHFORD, VT, 05476"
WEST FAIRLEE,05045,"0 WILD HILL RD, WEST FAIRLEE, VT, 05045"
WOODBURY,05681,"322 BAILEY BRIDGE RD, WOODBURY, VT, 05681"
HARDWICK,05843,"2707 W   HILL RD, HARDWICK, VT, 05843"
SAINT ALBANS TOWN,05478,"1606 FAIRFAX RD, SAINT ALBANS TOWN, VT, 05478"
MILTON,05468,"165 COBBLE HILL RD, MILTON, VT, 05468"
SAINT ALBANS CITY,05478,"0 BISHOP ST, SAINT ALBANS CITY, VT, 05478"
BRIDGEWATER,05034,"84 CURTIS HOLLOW RD, BRIDGEWATER, VT, 05034"
FAIR HAVEN,05743,"38 ACADEMY ST, FAIR HAVEN, VT, 05743"
MANCHESTER,05254,"3343 MAIN ST, MANCHESTER, VT, 05254"
TROY,05868,"3657 EAST HL, TROY, VT, 05868"
FAIRFAX,05454,"61 HUMMINGBIRD RD, FAIRFAX, VT, 05454"
BERLIN,05602,"149 WESTON ST, BERLIN, VT, 05602"
RYEGATE,05042,"1220 WITHERSPOON RD, RYEGATE, VT, 05042"
MORRISTOWN,05661,"1823 CADYS FALLS RD, MORRISTOWN, VT, 05661"
BRANDON,05733,"1548 FOREST DALE RD, BRANDON, VT, 05733"
MILTON,05468,"38 CHRISEMILY LN, MILTON, VT, 05468"
HARDWICK,05843,"34 HASTINGS LN, HARDWICK, VT, 05843"
WALLINGFORD,05773,"253 SCHOOL ST, WALLINGFORD, VT, 05773"
BRATTLEBORO,05301,"20 STONEWALL DR, BRATTLEBORO, VT, 05301"
BURLINGTON,05408,"88 WOODBURY RD, BURLINGTON, VT, 05408"
WARREN,05674,"202 BRIDGES CIR, WARREN, VT, 05674"
CHARLOTTE,05445,"518 ETHAN ALLEN HWY, CHARLOTTE, VT, 05445"
SAINT ALBANS CITY,05478,"16 CEDAR ST, SAINT ALBANS CITY, VT, 05478"
WARREN,05674,"144 GREEN MOUNTAIN DR, WARREN, VT, 05674"
MORGAN,05853,"66 MILES DR, MORGAN, VT, 05853"
CRAFTSBURY,05826,"147 CREEK RD, CRAFTSBURY, VT, 05826"
GREENSBORO,05841,"237 RANDOLPH RD, GREENSBORO, VT, 05841"
GROTON,05046,"1518 SCOTT HWY, GROTON, VT, 05046"
BOLTON,05465,"3055 NOTCH RD, BOLTON, VT, 05465"
VERGENNES,05491,"72 MEIGS RD, VERGENNES, VT, 05491"
BRATTLEBORO,05301,"124 GREENHILL PKWY, BRATTLEBORO, VT, 05301"
ROXBURY,05669,"173 HORNER RD, ROXBURY, VT, 05669"
SAINT ALBANS TOWN,05478,"89 CHUBB ST, SAINT ALBANS TOWN, VT, 05478"
RUTLAND TOWN,05736,"1479 MCKINLEY AVE, RUTLAND TOWN, VT, 05736"
PUTNEY,05346,"63 MAIN ST, PUTNEY, VT, 05346"
BURLINGTON,05408,"64 RIVERMOUNT TER, BURLINGTON, VT, 05408"
CHARLESTON,05872,"2770 VT ROUTE 105, CHARLESTON, VT, 05872"
WALLINGFORD,05742,"274 OLD TOWN FARM WAY, WALLINGFORD, VT, 05742"
ESSEX TOWN,05452,"6 CEDAR ST, ESSEX TOWN, VT, 05452"
DOVER,05356,"17 QUEEN ANNES WAY, DOVER, VT, 05356"
SHARON,05065,"1752 DOWNER RD, SHARON, VT, 05065"
BRANDON,05733,"11 CENTER ST, BRANDON, VT, 05733"
BRATTLEBORO,05301,"17 CHURCH PL, BRATTLEBORO, VT, 05301"
RUTLAND CITY,05701,"7 CLOVER ST, RUTLAND CITY, VT, 05701"
BRIDGEWATER,05035,"1360 BRIDGEWATER HILL RD, BRIDGEWATER, VT, 05035"
SAINT JOHNSBURY,05819,"1749 MAIN ST, SAINT JOHNSBURY, VT, 05819"
NEWBURY,05040,"2096 FULTON RD, NEWBURY, VT, 05040"
RUTLAND CITY,05701,"39 BAXTER ST, RUTLAND CITY, VT, 05701"
COLCHESTER,05446,"161 WHITCOMB ST, COLCHESTER, VT, 05446"
MAIDSTONE,05905,"1176 VT ROUTE 102, MAIDSTONE, VT, 05905"
MIDDLEBURY,05753,"4357 CASE ST, MIDDLEBURY, VT, 05753"
SHAFTSBURY,05257,"61 DUNHAM AVE, SHAFTSBURY, VT, 05257"
SAINT JOHNSBURY,05819,"37 HIGHLAND AVE, SAINT JOHNSBURY, VT, 05819"
